"DATE","TIME","YEAR","MONTH","DAY","SITE_DESCRIPTION","SITE","FLOW_cfs","STAGE_ft","TEMP_degC","COND_uScm","DO_ppm","PH_su","PSAT_pct","TP_ppb","PO4_ppb","NH4_ppb","NO23_ppb","NO2_ppb","TN_ppb","SIO2_ppb","TSS_ppm","TURBIDITY_NTU","TP_DUP","PO4_DUP","NH4_DUP","NO23_DUP","NO2_DUP","TN_DUP","SIO2_DUP","TSS_DUP","NOTES","TP_MDL","PO4_MDL","NH4_MDL","NO23_MDL","NO2_MDL","TN_MDL","TP_ppm","NH4_ppm","NO2_ppm","NO23_ppm","TN_ppm","SIO2_ppm","PO4_ppm","INDEX"
2015-04-22,"1025","2015","4","22","Sprague R @ Godowa Rd","SR0060",215.75,1.92,13.26,94,10.36,8.38,115.8,60,36,8,9,0.5,182,32500,2.8,3.88,0.054,0.036,0.003,0.009,5e-04,0.171,32.9,2.5,NA,NA,NA,NA,NA,NA,NA,0.06,0.008,5e-04,0.009,0.182,32.5,0.036,"78"
2015-04-22,"1315","2015","4","22","Sycan R @ Drews Rd","SR0070",69.21,1.94,15.28,82,10.59,8.29,123.8,34,13,3,15,0.5,371,28000,1.1,2.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034,0.003,5e-04,0.015,0.371,28,0.013,"79"
2015-04-23,"945","2015","4","23","Sprague R @ Lone Pine","SR0080",260.78,1.34,13.04,101,8.6,8.23,95.9,58,35,8,4,0.5,271,29900,3,3.85,0.057,0.036,0.008,0.004,5e-04,0.278,30,3.5,NA,NA,NA,NA,NA,NA,NA,0.058,0.008,5e-04,0.004,0.271,29.9,0.035,"80"
2015-04-23,"1230","2015","4","23","Sprague R @ Power Plant","SR0090",255.95,1.68,14.97,96,10.05,8.53,116.8,56,33,9,4,0.5,251,29100,2.2,4.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.056,0.009,5e-04,0.004,0.251,29.1,0.033,"81"
2015-04-21,"1230","2015","4","21","N. Fork Sprague R @ Ivory Pine","SR0140",82.96,1.48,11.07,72,10.71,7.72,114.4,61,46,11,4,0.5,164,30900,3.48,3.92,0.063,0.043,0.009,0.004,5e-04,0.168,30.5,3.4,NA,NA,NA,NA,NA,NA,NA,0.061,0.011,5e-04,0.004,0.164,30.9,0.046,"82"
2015-04-21,"1020","2015","4","21","SF Sprague @ Ivory Pine","SR0150",50.44,0.48,10.69,89,9.68,7.72,102.5,87,48,8,8,0.5,185,33200,6.44,4.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087,0.008,5e-04,0.008,0.185,33.2,0.048,"83"
2015-05-04,"1330","2015","5","4","NF Sprague @ 3411 Rd","SR0040",74.69,0.96,10.38,50,9.81,7.64,102.9,49,32,31,10,0.5,96,27600,2.76,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.049,0.031,5e-04,0.01,0.096,27.6,0.032,"84"
2015-05-04,"1111","2015","5","4","SF Sprague @ Picnic Area","SR0050",30.04,1.06,11.39,74,10.06,7.85,108,34,20,9,10,0.5,106,33300,2.44,1.85,0.035,0.022,0.01,0.008,5e-04,0.112,33.3,2.5,NA,NA,NA,NA,NA,NA,NA,0.034,0.009,5e-04,0.01,0.106,33.3,0.02,"85"
2015-05-06,"955","2015","5","6","Sprague R @ Godowa Rd","SR0060",174.01,1.84,13.34,99,10.01,8.3,117.3,53,37,10,9,0.5,176,32600,2,2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053,0.01,5e-04,0.009,0.176,32.6,0.037,"86"
2015-05-06,"1330","2015","5","6","Sycan R @ Drews Rd","SR0070",34.36,1.4,15.75,92,12.09,8.9,142.8,29,9,10,15,0.5,360,29600,1.2,1.95,0.028,0.01,0.014,0.015,5e-04,0.352,29.6,1.3,NA,NA,NA,NA,NA,NA,NA,0.029,0.01,5e-04,0.015,0.36,29.6,0.009,"87"
2015-05-05,"1326","2015","5","5","N. Fork Sprague R @ Ivory Pine","SR0140",82.39,1.56,12.14,70,10.75,7.7,117.1,59,33,13,8,0.5,146,30300,4.32,3.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059,0.013,5e-04,0.008,0.146,30.3,0.033,"88"
2015-05-05,"1111","2015","5","5","SF Sprague @ Ivory Pine","SR0150",24.12,0.16,13.25,106,9.45,7.48,105.5,52,27,14,14,0.5,290,34300,5.7,5.27,0.053,0.028,0.011,0.013,5e-04,0.278,34.2,6.18,NA,NA,NA,NA,NA,NA,NA,0.052,0.014,5e-04,0.014,0.29,34.3,0.027,"89"
2015-05-19,"1300","2015","5","19","NF Sprague @ 3411 Rd","SR0040",99.82,1.12,8.39,49,10.19,7.63,101.7,45,26,6,4,0.5,173,26000,3.5,2.63,0.043,0.024,0.003,0.004,5e-04,0.175,25.8,3.5,NA,NA,NA,NA,NA,NA,NA,0.045,0.006,5e-04,0.004,0.173,26,0.026,"90"
2015-05-19,"1025","2015","5","19","SF Sprague @ Picnic Area","SR0050",34.68,1.12,9.79,77,9.92,7.68,102.3,37,22,3,4,0.5,124,33100,3.4,2.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037,0.003,5e-04,0.004,0.124,33.1,0.022,"91"
2015-05-18,"1030","2015","5","18","Sprague R @ Lone Pine","SR0080",269.18,1.38,14.33,132,8.85,8.19,101.3,56,31,7,4,0.5,334,30600,2.4,2.47,0.054,0.031,0.003,0.004,5e-04,0.344,30.8,2.1,NA,NA,NA,NA,NA,NA,NA,0.056,0.007,5e-04,0.004,0.334,30.6,0.031,"92"
2015-05-18,"1325","2015","5","18","Sprague R @ Power Plant","SR0090",290.73,1.78,14.46,123,9.22,8.45,105.8,50,30,8,4,0.5,293,29200,1.8,1.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.008,5e-04,0.004,0.293,29.2,0.03,"93"
2015-06-01,"1330","2015","6","1","NF Sprague @ 3411 Rd","SR0040",111.71,1.16,11.11,52,9.61,7.58,102.7,34,25,3,9,0.5,107,27900,3.18,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034,0.003,5e-04,0.009,0.107,27.9,0.025,"94"
2015-06-01,"1045","2015","6","1","SF Sprague @ Picnic Area","SR0050",27.7,1,13.97,86,9.48,7.89,108.1,35,24,3,8,0.5,127,35000,2.83,1.41,0.035,0.024,0.003,0.009,5e-04,0.129,35,2.69,"4.a. NH4 original 0.010 0.023 0.065 1st rerun 0.010 0.010 0.062 ",NA,NA,NA,NA,NA,NA,0.035,0.003,5e-04,0.008,0.127,35,0.024,"95"
2015-06-03,"1015","2015","6","3","Sprague R @ Godowa Rd","SR0060",207.32,2.16,16.03,105,9.37,8.18,111.5,62,39,7,4,0.5,225,33000,2.47,2.7,0.058,0.04,0.017,0.008,5e-04,0.213,32.8,2.64,NA,NA,NA,NA,NA,NA,NA,0.062,0.007,5e-04,0.004,0.225,33,0.039,"96"
2015-06-03,"1330","2015","6","3","Sycan R @ Drews Rd","SR0070",43.65,1.6,19.98,97,11.39,8.76,146.8,40,15,10,17,0.5,460,26700,1.22,0.978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.01,5e-04,0.017,0.46,26.7,0.015,"97"
2015-06-04,"940","2015","6","4","Sprague R @ Lone Pine","SR0080",256.93,1.3,16.96,108,8.15,8.14,98.6,60,40,11,8,0.5,299,28700,2.47,2.06,0.055,0.04,0.016,0.004,5e-04,0.292,28.6,2.5,NA,NA,NA,NA,NA,NA,NA,0.06,0.011,5e-04,0.008,0.299,28.7,0.04,"98"
2015-06-04,"1300","2015","6","4","Sprague R @ Power Plant","SR0090",255.61,1.7,19.42,106,10.09,8.73,128.5,62,43,12,4,0.5,312,27400,1.75,1.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.062,0.012,5e-04,0.004,0.312,27.4,0.043,"99"
2015-06-02,"1300","2015","6","2","N. Fork Sprague R @ Ivory Pine","SR0140",85.93,1.6,13.49,69,10.28,7.76,115.4,55,36,8,4,0.5,162,30000,1.81,2.5,0.067,0.036,0.01,0.004,5e-04,0.183,29.9,2.13,NA,NA,NA,NA,NA,NA,NA,0.055,0.008,5e-04,0.004,0.162,30,0.036,"100"
2015-06-02,"1015","2015","6","2","SF Sprague @ Ivory Pine","SR0150",39.58,0.46,15.47,139,8.27,7.66,96.9,41,37,12,9,0.5,408,35200,6.33,6.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041,0.012,5e-04,0.009,0.408,35.2,0.037,"101"
2015-06-16,"1315","2015","6","16","NF Sprague @ 3411 Rd","SR0040",63.79,0.88,14.04,56,9.08,7.84,103,49,31,10,10,0.5,90,28500,2.73,1.57,0.049,0.032,0.01,0.01,5e-04,0.115,28.4,2.45,NA,NA,NA,NA,NA,NA,NA,0.049,0.01,5e-04,0.01,0.09,28.5,0.031,"102"
2015-06-16,"1035","2015","6","16","SF Sprague @ Picnic Area","SR0050",15.61,0.82,16.31,93,9.13,7.91,108.8,47,29,14,9,0.5,127,36100,1.65,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047,0.014,5e-04,0.009,0.127,36.1,0.029,"103"
2015-06-18,"1005","2015","6","18","Sprague R @ Godowa Rd","SR0060",144.79,1.26,18.74,104,8.35,8.21,104.8,57,43,13,9,0.5,152,33600,4.94,3.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057,0.013,5e-04,0.009,0.152,33.6,0.043,"104"
2015-06-18,"1230","2015","6","18","Sycan R @ Drews Rd","SR0070",14.78,1.04,22.12,112,11.26,8.84,151,40,18,14,29,0.5,389,23400,1.89,1.13,0.038,0.017,0.013,0.03,5e-04,0.382,23.4,1.81,NA,NA,NA,NA,NA,NA,NA,0.04,0.014,5e-04,0.029,0.389,23.4,0.018,"105"
2015-06-17,"958","2015","6","17","Sprague R @ Lone Pine","SR0080",149.58,0.86,20.99,126,7.06,8.49,92.4,69,44,11,8,0.5,339,30000,1.63,1.44,0.069,0.048,0.011,0.008,5e-04,0.351,30.1,1.51,NA,NA,NA,NA,NA,NA,NA,0.069,0.011,5e-04,0.008,0.339,30,0.044,"106"
2015-06-17,"1204","2015","6","17","Sprague R @ Power Plant","SR0090",179.39,1.48,22.99,118,10.62,8.98,144.5,64,43,13,8,0.5,327,27200,1.62,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064,0.013,5e-04,0.008,0.327,27.2,0.043,"107"
2015-06-15,"1325","2015","6","15","N. Fork Sprague R @ Ivory Pine","SR0140",45.05,1.16,19.5,77,9.6,8.03,122.6,63,42,12,4,0.5,137,31400,2.2,2.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063,0.012,5e-04,0.004,0.137,31.4,0.042,"108"
2015-06-15,"1045","2015","6","15","SF Sprague @ Ivory Pine","SR0150",21.5,0.16,21.07,132,7.97,7.82,105.1,86,51,15,10,0.5,388,37100,21,9.26,0.088,0.05,0.015,0.013,5e-04,0.409,37.2,19.9,NA,NA,NA,NA,NA,NA,NA,0.086,0.015,5e-04,0.01,0.388,37.1,0.051,"109"
2015-06-30,"1300","2015","6","30","NF Sprague @ 3411 Rd","SR0040",46.09,0.76,14.88,58,9,7.76,103.7,46,33,11,11,0.5,96,29800,2.43,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046,0.011,5e-04,0.011,0.096,29.8,0.033,"110"
2015-06-30,"1045","2015","6","30","SF Sprague @ Picnic Area","SR0050",11.4,0.72,19.86,103,8.74,7.88,111.6,40,28,11,8,0.5,109,36300,1.23,1.02,0.04,0.028,0.012,0.004,5e-04,0.123,36.4,1.2,NA,NA,NA,NA,NA,NA,NA,0.04,0.011,5e-04,0.008,0.109,36.3,0.028,"111"
2015-06-29,"1045","2015","6","29","Sprague R @ Lone Pine","SR0080",145.19,0.82,24.05,111,7.29,8.54,101,60,35,11,8,0.5,268,28700,1.31,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.011,5e-04,0.008,0.268,28.7,0.035,"112"
2015-06-29,"1400","2015","6","29","Sprague R @ Power Plant","SR0090",156.24,1.4,26.85,114,10.63,9.07,155,72,48,13,10,0.5,315,27200,2.02,1.3,0.072,0.049,0.014,0.01,5e-04,0.324,26.2,2.14,NA,NA,NA,NA,NA,NA,NA,0.072,0.013,5e-04,0.01,0.315,27.2,0.048,"113"
2015-07-01,"1300","2015","7","1","N. Fork Sprague R @ Ivory Pine","SR0140",50,1.2,22.23,76,9.34,8.16,125.2,55,42,11,8,0.5,111,32000,2.3,2.24,0.057,0.04,0.009,0.008,5e-04,0.12,32.2,2.44,NA,NA,NA,NA,NA,NA,NA,0.055,0.011,5e-04,0.008,0.111,32,0.042,"114"
2015-07-01,"1045","2015","7","1","SF Sprague @ Ivory Pine","SR0150",18.02,0.12,25.08,161,7.6,8.2,107.5,69,45,12,10,0.5,403,37800,4.38,5.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.069,0.012,5e-04,0.01,0.403,37.8,0.045,"115"
2015-07-27,"1115","2015","7","27","NF Sprague @ 3411 Rd","SR0040",40.14,0.72,10.41,59,9.92,6.97,103.4,51,38,9,13,0.5,66,30100,2.1,0.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.051,0.009,5e-04,0.013,0.066,30.1,0.038,"116"
2015-07-27,"930","2015","7","27","SF Sprague @ Picnic Area","SR0050",10.29,0.7,14.53,103,9.04,7.77,103.6,35,26,8,4,0.5,105,36100,1.85,1.26,0.039,0.024,0.008,0.004,5e-04,0.105,35.8,1.18,NA,NA,NA,NA,NA,NA,NA,0.035,0.008,5e-04,0.004,0.105,36.1,0.026,"117"
2015-07-28,"1300","2015","7","28","Sprague R @ Godowa Rd","SR0060",144.02,1.26,19.11,99,10.48,8.67,131.5,53,37,7,4,0.5,115,33100,2.4,2.24,0.052,0.038,0.006,0.004,5e-04,0.118,33.2,2.5,NA,NA,NA,NA,NA,NA,NA,0.053,0.007,5e-04,0.004,0.115,33.1,0.037,"118"
2015-07-28,"1120","2015","7","28","Sycan R @ Drews Rd","SR0070",10.15,0.9,18.44,128,12.24,9.2,151.4,26,13,8,41,0.5,232,21000,1,0.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026,0.008,5e-04,0.041,0.232,21,0.013,"119"
2015-07-29,"920","2015","7","29","Sprague R @ Lone Pine","SR0080",147.9,0.86,19.04,112,7.14,8.93,90.1,48,36,11,4,0.5,229,29700,1.6,1.73,0.047,0.036,0.009,0.004,5e-04,0.249,29.9,1.1,NA,NA,NA,NA,NA,NA,NA,0.048,0.011,5e-04,0.004,0.229,29.7,0.036,"120"
2015-07-29,"1110","2015","7","29","Sprague R @ Power Plant","SR0090",160.03,1.46,20.91,112,9.59,8.93,124.7,59,46,10,8,0.5,290,27900,1.7,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059,0.01,5e-04,0.008,0.29,27.9,0.046,"121"
2015-07-27,"1315","2015","7","27","N. Fork Sprague R @ Ivory Pine","SR0140",59.86,1.28,16.57,78,9.67,7.88,115.5,58,40,8,4,0.5,108,31700,3.44,2.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058,0.008,5e-04,0.004,0.108,31.7,0.04,"122"
2015-07-28,"940","2015","7","28","SF Sprague @ Ivory Pine","SR0150",11.15,0,16.8,127,8.3,8.05,99.2,45,25,10,4,0.5,254,33600,2.1,4.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045,0.01,5e-04,0.004,0.254,33.6,0.025,"123"
2015-08-10,"1300","2015","8","10","NF Sprague @ 3411 Rd","SR0040",40.94,0.7,12.12,60,9.49,7.66,103.3,44,41,12,4,1,80,29900,3.1,1.03,0.042,0.038,0.008,0.004,0.001,0.075,29.8,2.8,NA,NA,NA,NA,NA,NA,NA,0.044,0.012,0.001,0.004,0.08,29.9,0.041,"124"
2015-08-10,"1040","2015","8","10","SF Sprague @ Picnic Area","SR0050",8.39,0.68,16.14,107,9.12,7.84,108.4,28,21,9,4,1,117,35300,2.4,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028,0.009,0.001,0.004,0.117,35.3,0.021,"125"
2015-08-12,"1140","2015","8","12","Sprague R @ Godowa Rd","SR0060",142.89,1.28,18.43,100,9.76,8.52,121.4,47,39,3,4,0.5,111,32900,2.75,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047,0.003,5e-04,0.004,0.111,32.9,0.039,"126"
2015-08-12,"1350","2015","8","12","Sycan R @ Drews Rd","SR0070",8.78,0.8,22.22,125,13.89,9.18,186,31,18,8,27,0.5,284,20600,3.37,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031,0.008,5e-04,0.027,0.284,20.6,0.018,"127"
2015-08-11,"935","2015","8","11","Sprague R @ Lone Pine","SR0080",127.42,0.78,19.11,109,7.66,9.2,96.9,36,25,7,4,0.5,253,27900,1.5,1.44,0.035,0.024,0.009,0.004,5e-04,0.254,27.6,1.7,NA,NA,NA,NA,NA,NA,NA,0.036,0.007,5e-04,0.004,0.253,27.9,0.025,"128"
2015-08-11,"1145","2015","8","11","Sprague R @ Power Plant","SR0090",133.85,1.4,21.37,103,10.59,9.33,140,44,30,6,4,0.5,237,27400,1.4,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044,0.006,5e-04,0.004,0.237,27.4,0.03,"129"
2015-08-13,"1025","2015","8","13","N. Fork Sprague R @ Ivory Pine","SR0140",57.35,1.2,15.65,76,8.65,7.54,101.4,42,37,3,4,0.5,87,32300,2.76,1.84,0.047,0.038,0.007,0.004,5e-04,0.12,32.5,2.91,NA,NA,NA,NA,NA,NA,NA,0.042,0.003,5e-04,0.004,0.087,32.3,0.037,"130"
2015-08-12,"955","2015","8","12","SF Sprague @ Ivory Pine","SR0150",7.72,-1.08,18.14,204,7.38,7.73,91.2,51,28,8,4,0.5,567,42500,2,3.37,0.052,0.028,0.01,0.004,5e-04,0.596,42.4,1.78,NA,NA,NA,NA,NA,NA,NA,0.051,0.008,5e-04,0.004,0.567,42.5,0.028,"131"
2015-08-24,"1145","2015","8","24","NF Sprague @ 3411 Rd","SR0040",38.42,0.68,11.87,58,9.51,7.9,102.6,45,41,10,4,0.5,62,29600,2.2,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045,0.01,5e-04,0.004,0.062,29.6,0.041,"132"
2015-08-24,"950","2015","8","24","SF Sprague @ Picnic Area","SR0050",7.89,0.66,16.34,106,8.99,8.09,107,32,19,10,4,0.5,133,34200,2.5,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032,0.01,5e-04,0.004,0.133,34.2,0.019,"133"
2015-08-25,"1345","2015","8","25","Sprague R @ Godowa Rd","SR0060",147.47,1.2,19.97,99,10.58,8.82,135.5,55,39,3,4,0.5,116,33500,3.2,2.35,0.054,0.038,0.012,0.004,5e-04,0.114,33.2,3.4,NA,NA,NA,NA,NA,NA,NA,0.055,0.003,5e-04,0.004,0.116,33.5,0.039,"134"
2015-08-25,"1145","2015","8","25","Sycan R @ Drews Rd","SR0070",8.85,0.82,19.51,125,10.33,8.78,131,33,14,9,27,0.5,257,20200,2.1,1.89,NA,NA,NA,NA,NA,NA,NA,NA,"5.a. NO2+3 1st rerun 0.034",NA,NA,NA,NA,NA,NA,0.033,0.009,5e-04,0.027,0.257,20.2,0.014,"135"
2015-08-26,"955","2015","8","26","Sprague R @ Lone Pine","SR0080",145.42,0.8,19.48,109,7.44,9.1,94.4,32,16,7,4,0.5,246,28200,1.2,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032,0.007,5e-04,0.004,0.246,28.2,0.016,"136"
2015-08-26,"1140","2015","8","26","Sprague R @ Power Plant","SR0090",141.3,1.44,20.44,105,10.22,9.1,132.2,44,23,6,4,0.5,257,26700,1.47,1.14,0.042,0.024,0.007,0.004,5e-04,0.251,26.9,1.36,NA,NA,NA,NA,NA,NA,NA,0.044,0.006,5e-04,0.004,0.257,26.7,0.023,"137"
2015-08-24,"1344","2015","8","24","N. Fork Sprague R @ Ivory Pine","SR0140",58.65,1.26,17.07,76,9.96,8.22,120.3,48,37,21,4,0.5,92,31000,2.7,1.82,0.049,0.036,0.01,0.004,5e-04,0.108,32.1,2.6,NA,NA,NA,NA,NA,NA,NA,0.048,0.021,5e-04,0.004,0.092,31,0.037,"138"
2015-08-25,"950","2015","8","25","SF Sprague @ Ivory Pine","SR0150",14.23,0.04,17.86,164,7.39,7.84,90.8,55,31,15,4,0.5,359,36100,3.5,4.7,NA,NA,NA,NA,NA,NA,NA,NA,"6.a. NO2+3 ",NA,NA,NA,NA,NA,NA,0.055,0.015,5e-04,0.004,0.359,36.1,0.031,"139"
2015-09-08,"1155","2015","9","8","NF Sprague @ 3411 Rd","SR0040",42.09,0.68,8.69,56,10.18,7.73,101.7,51,41,9,14,0.5,67,29800,2.09,0.879,0.05,0.04,0.007,0.014,5e-04,0.062,29.9,1.96,NA,NA,NA,NA,NA,NA,NA,0.051,0.009,5e-04,0.014,0.067,29.8,0.041,"140"
2015-09-08,"1000","2015","9","8","SF Sprague @ Picnic Area","SR0050",8.9,0.68,11.52,99,9.92,7.96,106,34,13,10,10,0.5,95,35400,1.89,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034,0.01,5e-04,0.01,0.095,35.4,0.013,"141"
2015-09-09,"1247","2015","9","9","Sprague R @ Godowa Rd","SR0060",156.19,1.14,16.33,94,10.29,8.28,122.2,41,34,8,10,0.5,97,32600,3.37,2.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041,0.008,5e-04,0.01,0.097,32.6,0.034,"142"
2015-09-09,"1405","2015","9","9","Sycan R @ Drews Rd","SR0070",9.28,0.8,18.15,120,12.6,8.93,155.6,21,14,9,48,0.5,215,21800,1.73,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021,0.009,5e-04,0.048,0.215,21.8,0.014,"143"
2015-09-08,"1030","2015","9","8","Sprague R @ Lone Pine","SR0080",155.72,0.9,14.23,109,8.72,6.15,99,23,16,8,4,0.5,175,27600,1.41,1.3,0.022,0.016,0.008,0.004,5e-04,0.178,27.8,0.91,NA,NA,NA,NA,NA,NA,NA,0.023,0.008,5e-04,0.004,0.175,27.6,0.016,"144"
2015-09-08,"1327","2015","9","8","Sprague R @ Power Plant","SR0090",166.1,1.46,18.14,110,12.2,8.95,106.9,31,18,11,4,0.5,223,26200,1.48,1.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031,0.011,5e-04,0.004,0.223,26.2,0.018,"145"
2015-09-08,"1350","2015","9","8","N. Fork Sprague R @ Ivory Pine","SR0140",65.71,1.28,12.94,73,10.47,8.09,115.5,47,33,3,4,0.5,32,31700,2.45,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047,0.003,5e-04,0.004,0.032,31.7,0.033,"146"
2015-09-09,"950","2015","9","9","SF Sprague @ Ivory Pine","SR0150",9.31,-1.3,12.73,142,8.66,7.39,95.2,29,17,10,10,0.5,215,32500,3,4.25,0.03,0.015,0.012,0.009,5e-04,0.237,31.8,2.86,NA,NA,NA,NA,NA,NA,NA,0.029,0.01,5e-04,0.01,0.215,32.5,0.017,"147"
2015-09-21,"1245","2015","9","21","NF Sprague @ 3411 Rd","SR0040",44.78,0.7,8.8,62,10.17,7.19,102.4,47,40,8,13,0.5,61,29800,1.6,0.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047,0.008,5e-04,0.013,0.061,29.8,0.04,"148"
2015-09-21,"1018","2015","9","21","SF Sprague @ Picnic Area","SR0050",8.94,0.7,11.66,112,9.78,7.32,105.3,32,19,8,4,0.5,116,35000,2.2,1.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032,0.008,5e-04,0.004,0.116,35,0.019,"149"
2015-09-23,"955","2015","9","23","Sprague R @ Godowa Rd","SR0060",148.99,1.06,13.38,94,8.73,7.78,98,52,38,13,21,0.5,86,33000,4.62,3.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.052,0.013,5e-04,0.021,0.086,33,0.038,"150"
2015-09-22,"1310","2015","9","22","Sycan R @ Drews Rd","SR0070",10.09,0.84,15.84,130,10.13,8.41,121,29,17,10,39,0.5,245,24300,1.67,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029,0.01,5e-04,0.039,0.245,24.3,0.017,"151"
2015-09-23,"1255","2015","9","23","Sprague R @ Lone Pine","SR0080",164.02,0.9,15.22,111,8.69,8.37,101.5,34,22,11,4,0.5,171,27300,1.52,1.5,0.033,0.02,0.013,0.004,5e-04,0.165,27.4,1.44,NA,NA,NA,NA,NA,NA,NA,0.034,0.011,5e-04,0.004,0.171,27.3,0.022,"152"
2015-09-23,"1410","2015","9","23","Sprague R @ Power Plant","SR0090",176.67,1.46,16.67,108,10.35,8.68,124.8,36,24,12,4,0.5,171,26700,1.81,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036,0.012,5e-04,0.004,0.171,26.7,0.024,"153"
2015-09-21,"1407","2015","9","21","N. Fork Sprague R @ Ivory Pine","SR0140",57.87,1.22,13.09,76,10.48,7.85,116.4,45,35,7,4,0.5,76,32000,2,1.51,0.046,0.035,0.006,0.004,5e-04,0.077,31.5,2.3,NA,NA,NA,NA,NA,NA,NA,0.045,0.007,5e-04,0.004,0.076,32,0.035,"154"
2015-09-22,"1111","2015","9","22","SF Sprague @ Ivory Pine","SR0150",9.24,-0.14,13.87,119,8.99,7.92,102.9,32,15,11,9,0.5,221,32200,3.23,6,0.032,0.015,0.013,0.009,5e-04,0.238,31.9,3.15,NA,NA,NA,NA,NA,NA,NA,0.032,0.011,5e-04,0.009,0.221,32.2,0.015,"155"
2015-10-05,"1145","2015","10","5","NF Sprague @ 3411 Rd","SR0040",40.5,0.7,6.46,57,10.43,7.82,99.5,47,41,9,11,0.5,53,29900,1.45,0.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047,0.009,5e-04,0.011,0.053,29.9,0.041,"156"
