INDEX,DATE,GPS_N,GPS_W,Site ID,SITE,JD,CJD,MO,DAY,YR,TIME,Q_CFS,STAFF_GAGE_FT,TEMP_C,TEMP_CALC,TEMP_ACT,TEMP_DIFF,COND_MS_CM,COND_US_CM,COND_CALC,COND_ACT,COND_DIFF,DO_mgl,DO_CALC,DO_ACT,DO_DIFF,PH,PH_CALC,PH_ACT,PH_DIFF,PSAT_perc,PSAT_CALC,PSAT_ACT,PSAT_DIFF,TP_MGL,TP_DUP,TP_SPIKE,TP_DIFF,TP_RPD,TP_PASS_FAIL,PO4_MGL,PO4_DUP,PO4_SPIKE,PO4_DIFF,PO4_RPD,PO4_PASS_FAIL,NH4_MGL,NH4_DUP,NH4_SPIKE,NH4_DIFF,NH4_RPD,NH4_PASS_FAIL,NO3NO2_MGL,NO3NO2_DUP,NO3NO2_SPIKE,NO3NO2_DIFF,NO3NO2_RPD,NO3NO2_PASS_FAIL,NO2_MGL,NO2_DUP,NO2_SPIKE,NO2_DIFF,NO2_RPD,NO2_PASS_FAIL,TN_MGL,TN_DUP,TN_SPIKE,TN_DIFF,TN_RPD,TN_PASS_FAIL,CL_MGL,CL_DUP,CL_SPIKE,CL_DIFF,CL_RPD,CL_PASS_FAIL,SIO2+MGL,SIO2_DUP,SIO2_SPIKE,SIO2_DIFF,SIO2_RPD,SIO2_PASS_FAIL,TSS_MGL,TSS_DUP,TSS_DIFF,TSS_RPD,TSS_PASS_FAIL,TURB_MGL,TURB_DUP,TURB_DIFF,TURB_RPD,TURB_PASS_FAIL,CHLA_UGL,CHLA_DUP,CHLA_DIFF,CHLA_RPD,CHLA_PASS_FAIL,PHAE_UGL,PHAE_DUP,PHAE_DIFF,PHAE_RPD,PHAE_PASS_FAIL,Notes
,12/11/12,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,346,3827,12,11,2012,1106,42.28,1.34,0.79,19.25,19.2,0.05,,79,147,153,6,12.03,,,0,7.16,10.072,10.07,0.002,84.2,100,86.8,13.2,0.046,0.046,0.221,,,,0.023,0.02,0.109,,,,0.003,0.027,0.039,,,,0.037,0.037,0.111,,,,0.0005,0.0005,0.01,,,,0.416,0.412,0.86,,,,,,,,,,25.4,25.6,55.6,,,,4.48,3.71,,,,7.26,7.2,,,,,,,,,,,,,,"NH4 changed from 0.014, 0.046, 0.065 1st re-run changed from 0.006, 0.026, 0.050"
,12/11/12,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,346,3828,12,11,2012,1240,354.95,1.82,2.28,19.25,19.2,0.05,,110,147,153,6,11.66,,,0,6.97,10.072,10.07,0.002,84.9,100,86.8,13.2,0.063,,,,,,0.041,,,,,,0.016,,,,,,0.05,,,,,,0.0005,,,,,,0.337,,,,,,,,,,,,30.1,,,,,,8.47,,,,,7.98,,,,,,,,,,,,,,,NH4 changed from 0.028
,12/11/12,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,346,3829,12,11,2012,1414,402.24,2,2.74,19.25,19.2,0.05,,107,147,153,6,12.02,,,0,7.64,10.072,10.07,0.002,88.7,100,86.8,13.2,0.069,,,,,,0.046,,,,,,0.009,,,,,,0.052,,,,,,0.0005,,,,,,0.374,,,,,,,,,,,,28.9,,,,,,6.85,,,,,10.3,,,,,,,,,,,,,,,NH4 changed from 0.016
,12/13/12,"N42-27'22.7""","W121-06'42.0""",N. Fork Sprague R @ Ivory Pine,SR0140,348,3830,12,13,2012,1330,88.39,1.72,1.41,19.7,19.7,0,,71,147,150,3,12.33,,,0,7.08,10.06,10.09,0.03,87.7,100,85.4,14.6,0.05,,,,,,0.035,,,,,,0.01,,,,,,0.019,,,,,,0.0005,,,,,,0.104,,,,,,,,,,,,29.9,,,,,,1.29,,,,,2.44,,,,,,,,,,,,,,,
,1/9/13,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,9,3831,1,9,2013,940,210.99,1.33,4.57,20,20,0,,95,147,154,7,10.64,,,0,7.52,10.06,10.11,0.05,82.5,100,85.7,14.3,0.058,,,,,,0.043,,,,,,0.012,,,,,,0.055,,,,,,0.0005,,,,,,0.146,,,,,,,,,,,,32.6,,,,,,11.4,,,,,3.47,,,,,,,,,,,,,,,TN changed from 0.165
,1/9/13,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,9,3832,1,9,2013,1058,29.71,1.1,2.61,20,20,0,,125,147,154,7,10.74,,,0,7.1,10.06,10.11,0.05,79.1,100,85.7,14.3,0.055,0.054,0.225,,,,0.037,0.036,0.124,,,,0.019,0.015,0.07,,,,0.059,0.059,0.133,,,,0.0005,0.0005,0.01,,,,0.288,0.313,0.747,,,,,,,,,,31.9,32.3,59.2,,,,4.86,4.02,,,,2.7,2.69,,,,,,,,,,,,,,"TN changed from 0.299, 0.311, 0.756"
,1/7/13,"N42-27'22.7""","W121-06'42.0""",N. Fork Sprague R @ Ivory Pine,SR0140,7,3833,1,7,2013,1200,72.82,1.65,0.57,20.7,20.7,0,,71,147,151,4,11.98,,,0,7.22,10.05,10.09,0.04,83.3,100,87.2,12.8,0.046,0.046,0.212,,,,0.037,0.037,0.126,,,,0.012,0.019,0.068,,,,0.019,0.018,0.093,,,,0.0005,0.0005,0.01,,,,0.1,0.085,0.524,,,,,,,,,,30.5,30.8,58.3,,,,5.09,5.7,,,,1.62,1.57,,,,,,,,,,,,,,NH4 Equipment blank failed from a 0.033 to a 0.029 SiO2 D I Blank changed from a 0.110 to a 0.095
,1/23/13,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,23,3834,1,23,2013,1045,190.09,1.11,4.81,20.5,20.5,0,,94,147,150,3,10.48,,,0,7.35,10.06,10.08,0.02,81.7,100,85.6,14.4,0.06,,,,,,0.044,,,,,,0.02,,,,,,0.061,,,,,,0.0005,,,,,,0.157,,,,,,,,,,,,34,,,,,,14,,,,,4.91,,,,,,,,,,,,,,,
,1/23/13,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,23,3835,1,23,2013,1220,22.03,0.94,1.3,20.5,20.5,0,,124,147,150,3,10.7,,,0,7.34,10.06,10.08,0.02,75.9,100,85.6,14.4,0.058,0.058,0.31,,,,0.039,0.041,0.041,,,,0.014,0.017,0.024,,,,0.079,0.078,0.079,,,,0.0005,0.0005,0.01,,,,0.256,0.248,0.813,,,,,,,,,,34,34.2,61.7,,,,4.94,4.48,,,,2.13,1.23,,,,,,,,,,,,,,"1st Re-run TP dupe changed from 0.061, 0.322 PO4 changed from 0.041, 0.042, 0.042 NH4 changed from 0.024, 0.027, 0.031 NO2+3 0.081, 0.081 spike remained same value"
,2/6/13,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,37,3836,2,6,2013,1004,302.92,1.6,4.38,20.6,20.6,0,,96,147,150,3,10.48,,,0,7.38,10.05,10.06,0.01,80.8,100,85.1,14.9,0.063,0.065,0.242,,,,0.041,0.042,0.131,,,,0.018,0.029,0.05,,,,0.047,0.048,0.121,,,,0.0005,0.0005,0.01,,,,0.252,0.274,0.734,,,,,,,,,,31.2,31.1,58.1,,,,22,21.4,,,,9.22,9.11,,,,,,,,,,,,,,"1st Re-run NH4 changed from 0.023, 0.085, 0.071 Used first re-run. 2nd rerun NH4 changed from 0.012, 0.021, 0.036"
,2/6/13,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,37,3837,2,6,2013,1230,32.52,1.16,4.15,20.6,20.6,0,,118,147,150,3,11.04,,,0,7.17,10.05,10.06,0.01,84.6,100,85.1,14.9,0.053,,,,,,0.035,,,,,,0.02,,,,,,0.088,,,,,,0.0005,,,,,,0.357,,,,,,,,,,,,30.5,,,,,,3.4,,,,,3.71,,,,,,,,,,,,,,,1st Re-run NH4 changed from 0.102
,2/6/13,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,37,3838,2,6,2013,1355,342.78,1.76,4.59,20.6,20.6,0,,118,147,150,3,11.03,,,0,7.46,10.05,10.06,0.01,85.5,100,85.1,14.9,0.064,,,,,,0.044,,,,,,0.011,,,,,,0.039,,,,,,0.0005,,,,,,0.264,,,,,,,,,,,,31.3,,,,,,13.9,,,,,6.77,,,,,,,,,,,,,,,1st Re-run NH4 changed from 0.026
,2/7/13,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,38,3839,2,7,2013,1007,394.36,1.9,4.04,20.8,20.8,0,,117,147,153,6,11.11,,,0,7.62,10.05,10.06,0.01,84.8,100,85.1,14.9,0.065,0.065,0.238,,,,0.044,0.042,0.133,,,,0.013,0.015,0.087,,,,0.029,0.03,0.106,,,,0.0005,0.0005,0.01,,,,0.226,0.228,0.687,,,,,,,,,,32,31.7,60,,,,8.6,8.3,,,,6.67,6.87,,,,,,,,,,,,,,"1st Re-run NH4 replicate, spike changed from 0.007, 0.012, 0.082"
,2/5/13,"N42-27'22.7""","W121-06'42.0""",N. Fork Sprague R @ Ivory Pine,SR0140,36,3840,2,5,2013,1300,84.83,1.65,4.13,19.4,19.4,0,,72,147,151,4,11.77,,,0,7.33,10.09,10.07,0.02,90.1,100,86,14,0.054,0.054,0.225,,,,0.039,0.04,0.132,,,,0.009,0.011,0.07,,,,0.015,0.016,0.092,,,,0.0005,0.0005,0.01,,,,0.137,0.111,0.572,,,,,,,,,,31.1,31.5,59.5,,,,5.08,5.4,,,,2.53,2.61,,,,,,,,,,,,,,
,2/19/13,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,50,3841,2,19,2013,1230,60.74,0.77,2.06,20.6,20.6,0,,58,147,148,1,11.71,,,0,7.44,10.06,10.1,0.04,84.8,100,84.4,15.6,0.055,,,,,,0.044,,,,,,0.003,,,,,,0.015,,,,,,0.0005,,,,,,0.069,,,,,,,,,,,,29.9,,,,,,1.98,,,,,1.05,,,,,,,,,,,,,,,1st Re-run NH4 changed from 0.012
,2/19/13,"N42-22'33.8""","W120-58'10.0""",SF Sprague @ Picnic Area,SR0050,50,3842,2,19,2013,1015,27.95,0.66,0.61,20.6,20.6,0,,84,147,148,1,12.25,,,0,7.51,10.06,10.1,0.04,85.2,100,84.4,15.6,0.046,,,,,,0.022,,,,,,0.003,,,,,,0.009,,,,,,0.0005,,,,,,0.115,,,,,,,,,,,,33.7,,,,,,1.86,,,,,4.14,,,,,,,,,,,,,,,1st Re-run NH4 changed from 0.010
,2/20/13,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,51,3843,2,20,2013,1023,242.14,1.37,4.02,20.2,20.2,0,,107,147,156,9,10.89,,,0,7.41,10.06,10.09,0.03,83.2,100,86.8,13.2,0.062,0.066,0.238,,,,0.039,0.039,0.128,,,,0.003,0.003,0.062,,,,0.047,0.048,0.123,,,,0.0005,0.0005,0.01,,,,0.25,0.239,0.704,,,,,,,,,,30.9,30.7,59.6,,,,17,16.5,,,,6.56,6.57,,,,,,,,,,,,,,"1st Re-run NH4 changed from 0.017, 0.077, 0.083 2nd Re-run NH4 changed from 0.009, 0.022, 0.066"
,2/20/13,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,51,3844,2,20,2013,1229,23.51,1.04,3.34,20.2,20.2,0,,140,147,156,9,11.3,,,0,7.31,10.06,10.09,0.03,84.7,100,86.8,13.2,0.171,,,,,,0.037,,,,,,0.008,,,,,,0.061,,,,,,0.0005,,,,,,0.307,,,,,,,,,,,,30.9,,,,,,5.15,,,,,3.9,,,,,,,,,,,,,,,1st Re-run NH4 changed from 0.017
,2/20/13,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,51,3845,2,20,2013,1400,367.58,1.86,2.37,20.2,20.2,0,,131,147,156,9,11.88,,,0,7.4,10.06,10.09,0.03,86.8,100,86.8,13.2,0.081,,,,,,0.044,,,,,,0.003,,,,,,0.028,,,,,,0.0005,,,,,,0.354,,,,,,,,,,,,27.9,,,,,,17.1,,,,,11,,,,,,,,,,,,,,,1st Re-run NH4 changed from 0.023
,2/19/13,"N42-27'22.7""","W121-06'42.0""",N. Fork Sprague R @ Ivory Pine,SR0140,50,3847,2,19,2013,1350,86.18,1.65,1.82,20.6,20.6,0,,72,147,148,1,12.04,,,0,7.45,10.06,10.1,0.04,86.7,100,84.4,15.6,0.055,0.056,0.236,,,,0.037,0.038,0.127,,,,0.016,0.006,0.054,,,,0.014,0.014,0.089,,,,0.0005,0.0005,0.01,,,,0.097,0.103,0.571,,,,,,,,,,31.1,31,59.2,,,,7.06,6.7,,,,2.74,2.85,,,,,,,,,,,,,,"1st Re-run NH4 source and spike changed from 0.029, 0.080 2nd Re-run changed from 0.025, 0.012, 0.058"
,3/4/13,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,63,3848,3,4,2013,1230,49.61,0.77,3.3,19.7,19.7,0,,59,147,156,9,11.72,,,0,7.09,10.07,10.2,0.13,87.8,100,85.3,14.7,0.055,,,,,,0.084,,,,,,0.006,,,,,,0.012,,,,,,0.0005,,,,,,0.065,,,,,,,,,,,,29.2,,,,,,1.84,,,,,0.91,,,,,,,,,,,,,,,
,3/4/13,"N42-22'33.8""","W120-58'10.0""",SF Sprague @ Picnic Area,SR0050,63,3849,3,4,2013,1027,37.55,0.78,6.75,19.7,19.7,0,,1,147,156,9,10.52,,,0,8.08,10.07,10.2,0.13,86.1,100,85.3,14.7,0.045,0.042,0.216,,,,0.023,0.021,0.111,,,,0.016,0.003,0.063,,,,0.004,0.004,0.082,,,,0.0005,0.0005,0.009,,,,0.161,0.167,0.615,,,,,,,,,,32.1,32.1,59.3,,,,3.33,2.89,,,,5.45,5.38,,,,,,,,,,,,,,
,3/5/13,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,64,3850,3,5,2013,1235,74.75,1.74,3.58,20.5,20.5,0,,118,147,160,13,11.43,,,0,7.44,10.06,10.13,0.07,86.2,100,84.7,15.3,0.078,0.082,0.243,,,,0.042,0.043,0.134,,,,0.007,0.003,0.058,,,,0.015,0.016,0.091,,,,0.0005,0.0005,0.009,,,,0.334,0.354,0.835,,,,,,,,,,24.7,24.7,54.5,,,,8.5,8.7,,,,10.3,10.9,,,,,,,,,,,,,,"1st Re-run NH4 0.021, 0.006, 0.064 2nd Re-run are used. Original results are0.009, 0.010, 0.083"
,3/6/13,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,65,3851,3,6,2013,918,536.91,2.46,4.57,19.5,19.5,0,,117,147,151,4,10.11,,,0,7.48,10.07,10.13,0.06,78.3,100,84.8,15.2,0.088,,,,,,0.047,,,,,,0.012,,,,,,0.027,,,,,,0.0005,,,,,,0.415,,,,,,,,,,,,26.5,,,,,,28,,,,,13.4,,,,,,,,,,,,,,,1st Re-run NH4 is 0.012 used original results
,3/6/13,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,65,3852,3,6,2013,1136,570.17,2.33,5.47,19.5,19.5,0,,120,147,151,4,10.46,,,0,7.58,10.07,10.13,0.06,82.9,100,84.8,15.2,0.092,0.09,0.279,,,,0.051,0.05,0.141,,,,0.008,0.017,0.075,,,,0.021,0.02,0.099,,,,0.0005,0.0005,0.01,,,,0.378,0.415,0.83,,,,,,,,,,26.6,26,56.3,,,,18.4,17.5,,,,11.7,11.3,,,,,,,,,,,,,,"1st Re-run NH4 0.006, 0.0016, 0.044 Used Original results"
,3/4/13,"N42-27'22.7""","W121-06'42.0""",N. Fork Sprague R @ Ivory Pine,SR0140,63,3853,3,4,2013,1350,94.21,1.65,4.72,19.7,19.7,0,,73,147,156,9,11.96,,,0,7,10.07,10.2,0.13,93.2,100,85.3,14.7,0.064,,,,,,0.037,,,,,,0.003,,,,,,0.012,,,,,,0.0005,,,,,,0.156,,,,,,,,,,,,29.9,,,,,,6.79,,,,,5.1,,,,,,,,,,,,,,,
,3/5/13,"N42-43'93.6""","W121-09'53.6""",SF Sprague @ Ivory Pine,SR0150,64,3854,3,5,2013,1010,165.53,1.78,3.54,20.5,20.5,0,,88,147,160,13,11.16,,,0,7.31,10.06,10.13,0.07,84.2,100,84.7,15.3,0.059,,,,,,0.021,,,,,,0.003,,,,,,0.011,,,,,,0.0005,,,,,,0.362,,,,,,,,,,,,25.2,,,,,,24.9,,,,,15.2,,,,,,,,,,,,,,,1st Re-run NH4 changed from 0.009
,3/18/13,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,77,3855,3,18,2013,1025,383.92,3.81,2.81,20.47,20.5,0.03,,44,147,150,3,11.77,,,0,5.95,10.06,10.1,0.04,87,100,81.5,18.5,0.055,0.066,0.22,,,,0.012,0.011,0.104,,,,0.003,0.003,0.057,,,,0.004,0.004,0.085,,,,0.0005,0.0005,0.009,,,,0.466,0.446,0.863,,,,,,,,,,17.9,18,48.1,,,,12.5,12.8,,,,10.3,10.3,,,,,,,,,,,,,,
,4/2/13,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,92,3856,4,2,2013,1231,150.63,1.4,3.97,20.4,20.4,0,,46,147,144,3,11.7,,,0,6.77,10.06,10.08,0.02,89.2,100,86.7,13.3,0.121,0.039,0.213,,,,0.023,0.023,0.113,,,,0.011,0.016,0.079,,,,0.011,0.011,0.09,,,,0.0005,0.0005,0.01,,,,0.149,0.16,0.622,,,,,,,,,,25,25,54,,,,4.5,4.3,,,,4.19,4.81,,,,,,,,,,,,,,"Used 1st rerun analysis. TP original source was 0.125, spike was 0.204 "
,4/2/13,"N42-22'33.8""","W120-58'10.0""",SF Sprague @ Picnic Area,SR0050,92,3857,4,2,2013,1026,162.52,1.58,4.53,20.4,20.4,0,,68,147,144,3,11.38,,,0,5.87,10.06,10.08,0.02,88,100,86.7,13.3,0.049,,,,,,0.018,,,,,,0.006,,,,,,0.013,,,,,,0.0005,,,,,,0.306,,,,,,,,,,,,31,,,,,,17.6,,,,,12.9,,,,,,,,,,,,,,,
,4/3/13,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,93,3858,4,3,2013,1252,715.13,3.75,8.2,20.2,20.2,0,,78,147,145,2,9.8,,,0,6.54,10.06,10.11,0.05,83.2,100,85.6,14.4,0.076,0.082,0.258,,,,0.032,0.032,0.121,,,,0.011,0.013,0.073,,,,0.03,0.031,0.107,,,,0.0005,0.0005,0.01,,,,0.393,0.439,0.918,,,,,,,,,,29.6,29.9,58.4,,,,44.5,44.3,,,,23.2,25.6,,,,,,,,,,,,,,"NH4 rerun due to Equipment blank used original results. Rerun source for NH4 0.006, 0.006, 0.049"
,4/3/13,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,93,3859,4,3,2013,1443,295.04,3.53,9.49,20.2,20.2,0,,63,147,145,2,10.59,,,0,7.08,10.06,10.11,0.05,92.7,100,85.6,14.4,0.04,,,,,,0.009,,,,,,0.003,,,,,,0.01,,,,,,0.0005,,,,,,0.503,,,,,,,,,,,,23.2,,,,,,7.9,,,,,8.82,,,,,,,,,,,,,,,
,4/4/13,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,94,3860,4,4,2013,1421,1126.44,4.12,10.28,19.9,19.9,0,,86,147,149,2,8.76,,,0,6.84,10.06,10.07,0.01,78.1,100,85.1,14.9,0.054,0.082,0.254,,,,0.033,0.033,0.122,,,,0.015,0.046,0.07,,,,0.033,0.031,0.107,,,,0.0005,0.0005,0.01,,,,0.558,0.507,0.981,,,,,,,,,,27.9,27.4,57.1,,,,32.6,36.1,,,,25.8,24.6,,,,,,,,,,,,,,"TN used 2nd rerun data. NH4 used original. TN original was 0.283, 0.526, 1.04 TN 1st rerun was 0.597, 0.385, 0.971 NH4 1st rerun was 0.006, 0.006, 0.053 NH4 2nd rerun source 0.008, spike 0.006 "
,4/2/13,"N42-27'22.7""","W121-06'42.0""",N. Fork Sprague R @ Ivory Pine,SR0140,92,3861,4,2,2013,1358,232.23,2.9,5.75,20.4,20.4,0,,56,147,144,3,11.26,,,0,6.75,10.06,10.08,0.02,89.9,100,86.7,13.3,0.064,,,,,,0.026,,,,,,0.01,,,,,,0.017,,,,,,0.0005,,,,,,0.232,,,,,,,,,,,,27.4,,,,,,28.8,,,,,13.9,,,,,,,,,,,,,,,
,4/3/13,"N42-43'93.6""","W121-09'53.6""",SF Sprague @ Ivory Pine,SR0150,93,3862,4,3,2013,1012,288.54,2,5.65,20.2,20.2,0,,81,147,145,2,10.55,,,0,5.93,10.06,10.11,0.05,84.1,100,85.6,14.4,0.072,,,,,,0.024,,,,,,0.036,,,,,,0.016,,,,,,0.0005,,,,,,0.517,,,,,,,,,,,,29.9,,,,,,47.7,,,,,32.2,,,,,,,,,,,,,,,NH4 rerun was 0.006 used original results.
,4/16/13,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,106,3863,4,16,2013,1110,171.27,1.42,2.29,20.1,20,0.1,,47,147,156,9,11.81,,,0,6.97,10.06,10.14,0.08,86.1,100,82.5,17.5,0.032,,,,,,0.022,,,,,,0.003,,,,,,0.004,,,,,,0.0005,,,,,,0.088,,,,,,,,,,,,26.4,,,,,,2.7,,,,,2.26,,,,,,,,,,,,,,,
,4/16/13,"N42-22'33.8""","W120-58'10.0""",SF Sprague @ Picnic Area,SR0050,106,3864,4,16,2013,920,109.19,1.5,2.08,20.1,20,0.1,,70,147,156,9,11.83,,,0,7.3,10.06,10.14,0.08,85.7,100,82.5,17.5,0.028,0.029,0.199,,,,0.015,0.015,0.104,,,,0.012,0.003,0.058,,,,0.004,0.004,0.078,,,,0.0005,0.0005,0.009,,,,0.131,0.108,0.614,,,,,,,,,,32.3,32.4,59.4,,,,4.2,4.1,,,,4.73,5.61,,,,,,,,,,,,,,
,4/18/13,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,108,3865,4,18,2013,930,419.22,2.6,8.09,21.5,21.5,0,,79,147,148,1,9.96,,,0,7.49,10.04,10.12,0.08,84.2,100,86.4,13.6,0.045,,,,,,0.028,,,,,,0.003,,,,,,0.021,,,,,,0.0005,,,,,,0.172,,,,,,,,,,,,31.2,,,,,,16.1,,,,,7.27,,,,,,,,,,,,,,,
,4/18/13,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,108,3866,4,18,2013,1208,218.19,3.02,7.96,21.5,21.5,0,,64,147,148,1,10.49,,,0,7.25,10.04,10.12,0.08,88.5,100,86.4,13.6,0.03,0.029,0.201,,,,0.01,0.008,0.099,,,,0.003,0.003,0.069,,,,0.01,0.011,0.086,,,,0.0005,0.0005,0.009,,,,0.376,0.371,0.835,,,,,,,,,,25.8,25.7,54.5,,,,3.6,3.4,,,,3.51,3.74,,,,,,,,,,,,,,
,4/16/13,"N42-27'22.7""","W121-06'42.0""",N. Fork Sprague R @ Ivory Pine,SR0140,106,3867,4,16,2013,1245,199.61,2.84,3.69,20.1,20,0.1,,57,147,156,9,11.62,,,0,6.88,10.06,10.14,0.08,87.9,100,82.5,17.5,0.042,,,,,,0.023,,,,,,0.006,,,,,,0.004,,,,,,0.0005,,,,,,0.141,,,,,,,,,,,,27.8,,,,,,11.3,,,,,5.1,,,,,,,,,,,,,,,
,4/16/13,"N42-43'93.6""","W121-09'53.6""",SF Sprague @ Ivory Pine,SR0150,106,3868,4,16,2013,1320,132.35,1.62,6.35,20.1,20,0.1,,82,147,156,9,11.16,,,0,7.3,10.06,10.14,0.08,90.5,100,82.5,17.5,0.036,,,,,,0.016,,,,,,0.003,,,,,,0.004,,,,,,0.0005,,,,,,0.2,,,,,,,,,,,,32.5,,,,,,21.9,,,,,11.2,,,,,,,,,,,,,,,
,5/8/13,,,Whiskey Creek @ Hwy 140,SR3333,128,,5,8,2013,915,1.43,,13.73,20.2,20.2,,,211,147,151,4,9.48,,,,7.85,10.06,10.16,0.1,91.4,100,85.3,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41468
,5/14/13,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,134,3869,5,14,2013,1115,157.91,1.38,9.22,21.4,21.4,0,,45,147,146,1,10.22,,,0,7.63,10.048,10.01,0.038,88.9,100,86.1,13.9,0.046,,,,,,0.026,,,,,,0.003,,,,,,0.004,,,,,,0.0005,,,,,,0.123,,,,,,,,,,,,24.8,,,,,,3.2,,,,,1.98,,,,,,,,,,,,,,,
,5/14/13,"N42-22'33.8""","W120-58'10.0""",SF Sprague @ Picnic Area,SR0050,134,3870,5,14,2013,945,55.99,0.98,10.7,21.4,21.4,0,,60,147,146,1,9.98,,,0,7.67,10.048,10.01,0.038,89.8,100,86.1,13.9,0.04,,,,,,0.021,,,,,,0.014,,,,,,0.004,,,,,,0.0005,,,,,,0.215,,,,,,,,,,,,33.1,,,,,,5.7,,,,,3.6,,,,,,,,,,,,,,,
,5/15/13,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,135,3871,5,15,2013,1004,259.28,1.64,15.7,21.6,21.6,0,,94,147,149,2,8.83,,,0,7.89,10.048,10.15,0.102,89,100,85.7,14.3,0.063,,,,,,0.036,,,,,,0.003,,,,,,0.004,,,,,,0.0005,,,,,,0.211,,,,,,,,,,,,32.1,,,,,,7.63,,,,,4.18,,,,,,,,,,,,,,,
,5/15/13,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,135,3872,5,15,2013,1255,326.8,1.72,18.39,21.6,21.6,0,,107,147,149,2,8.85,,,0,8.1,10.048,10.15,0.102,94.2,100,85.7,14.3,0.062,0.067,0.234,,,,0.036,0.037,0.127,,,,0.003,0.003,0.059,,,,0.004,0.004,0.078,,,,0.0005,0.0005,0.01,,,,0.329,0.333,0.78,,,,,,,,,,31.3,32,57.7,,,,3.78,3.87,,,,3.1,3.16,,,,,,,,,,,,,,
,5/15/13,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,135,3873,5,15,2013,1437,355.49,2,19.44,21.6,21.6,0,,109,147,149,2,9.05,,,0,8.26,10.048,10.15,0.102,98.5,100,85.7,14.3,0.068,,,,,,0.042,,,,,,0.003,,,,,,0.004,,,,,,0.0005,,,,,,0.338,,,,,,,,,,,,31.2,,,,,,6.44,,,,,4.45,,,,,,,,,,,,,,,
,5/14/13,"N42-27'22.7""","W121-06'42.0""",N. Fork Sprague R @ Ivory Pine,SR0140,134,3874,5,14,2013,1253,118.76,2.16,13.65,21.4,21.4,0,,56,147,146,1,9.67,,,0,7.45,10.048,10.01,0.038,93.2,100,86.1,13.9,0.055,,,,,,0.034,,,,,,0.009,,,,,,0.004,,,,,,0.0005,,,,,,0.159,,,,,,,,,,,,27.6,,,,,,5.9,,,,,3.98,,,,,,,,,,,,,,,
,5/14/13,"N42-43'93.6""","W121-09'53.6""",SF Sprague @ Ivory Pine,SR0150,134,3875,5,14,2013,1400,54.17,0.7,18.63,21.4,21.4,0,,121,147,146,1,9.1,,,0,7.88,10.048,10.01,0.038,97.5,100,86.1,13.9,0.053,0.051,0.218,,,,0.029,0.028,0.12,,,,0.006,0.019,0.078,,,,0.004,0.004,0.079,,,,0.0005,0.0005,0.01,,,,0.355,0.345,0.81,,,,,,,,,,35.9,35.6,63.6,,,,6.8,7,,,,5.3,5.52,,,,,,,,,,,,,,2.a NH4 original analysis 0.012 0.003 0.108
