INDEX,DATE,GPS,GPS,Site ID,SITE,JD,CJD,MO,DAY,YR,TIME,Q_CFS,STAFF_GAGE_FT,TEMP_C,TEMP_CALC,TEMP_ACT,TEMP_DIFF,COND_MS_CM,COND_US_CM,COND_CALC,COND_ACT,COND_DIFF,DO_MGL,DO_CALC,DO_ACT,DO_DIFF,PH,PH_CALC,PH_ACT,PH_DIFF,PSAT_PERC,PSAT_CALC,PSAT_ACT,PSAT_DIFF,TP_MGL,TP_DUP,TP_DIFF,TP_RPD,TP_PASS_FAIL,PO4_MGL,PO4_DUP,PO4_DIFF,PO4_RPD,PO4_PASS_FAIL,NH4_MGL,NH4_DUP,NH4_DIFF,NH4_RPD,NH4_PASS_FAIL,NO3NO2_MGL,NO3NO2_DUP,NO3NO2_DIFF,NO3NO2_RPD,NO3NO2_PASS_FAIL,TN_MGL,TN_DUP,TN_DIFF,TN_RPD,TN_PASS_FAIL,CL_MGL,CL_DUP,CL_DIFF,CL_RPD,CL_PASS_FAIL,TSS_MGL,TSS_DUP,TSS_DIFF,TSS_RPD,TSS_PASS_FAIL,CHLA_UGL,CHLA_DUP,CHLA_DIFF,CHLA_RPD,CHLA_PASS_FAIL,PHAE_UGL,PHAE_DUP,PHAE_DIFF,PHAE_RPD,PHAE_PASS_FAIL,BOD5_MGL,BOD5_DUP,BOD5_DIFF,BOD5_QAQC,BOD5_PASS_FAIL,NOTES
183,7/30/03,"N42-26'52.1""","W121-14'11.7""",Usgs Gage,SR0130,211,941,7,30,2003,925,,,19.82,25.10,25.15,0.05,0.1299,129.9,147.0,148.2,1.2,5.84,7.51,6.91,0.60,7.90,10.02,10.02,0.00,74.0,100.0,91.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,7/30/03,"N42-26'52.1""","W121-14'11.7""",Usgs Gage,SR0130,211,941,7,30,2003,1053,,,20.44,25.10,25.15,0.05,0.1296,129.6,147.0,148.2,1.2,6.49,7.51,6.91,0.60,8.03,10.02,10.02,0.00,83.7,100.0,91.5,8.5,0.078,,,,,0.052,,,,,0.034,,,,,0.005,,,,,0.384,,,,,1.66,,,,,50.00,,,,,,,,,,,,,,,,,,,,
185,7/30/03,"N42-26'52.1""","W121-14'11.7""",Usgs Gage,SR0130,211,941,7,30,2003,1137,,,20.90,25.10,25.15,0.05,0.1287,128.7,147.0,148.2,1.2,6.88,7.51,6.91,0.60,8.09,10.02,10.02,0.00,89.5,100.0,91.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,7/30/03,"N42-26'52.1""","W121-14'11.7""",Usgs Gage,SR0130,211,941,7,30,2003,1220,,,21.44,25.10,25.15,0.05,0.1292,129.2,147.0,148.2,1.2,7.13,7.51,6.91,0.60,8.19,10.02,10.02,0.00,92.9,100.0,91.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,7/30/03,"N42-26'52.1""","W121-14'11.7""",Usgs Gage,SR0130,211,941,7,30,2003,1321,,,22.24,25.10,25.15,0.05,0.1293,129.3,147.0,148.2,1.2,7.72,7.51,6.91,0.60,8.29,10.02,10.02,0.00,102.9,100.0,91.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,7/30/03,"N42-26'52.1""","W121-14'11.7""",Usgs Gage,SR0130,211,941,7,30,2003,1426,,,13.09,25.10,25.15,0.05,0.1296,129.6,147.0,148.2,1.2,7.99,7.51,6.91,0.60,8.39,10.02,10.02,0.00,108.7,100.0,91.5,8.5,0.079,,,,,0.055,,,,,0.024,,,,,0.005,,,,,0.446,,,,,1.66,,,,,36.00,,,,,0.50,,,,,1.10,,,,,0.50,,,,,
189,7/30/03,"N42-26'52.1""","W121-14'11.7""",Usgs Gage,SR0130,211,941,7,30,2003,1536,,,23.72,25.10,25.15,0.05,0.1293,129.3,147.0,148.2,1.2,8.32,7.51,6.91,0.60,8.42,10.02,10.02,0.00,113.8,100.0,91.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,7/30/03,"N42-26'52.1""","W121-14'11.7""",Usgs Gage,SR0130,211,941,7,30,2003,1624,,,24.13,25.10,25.15,0.05,0.1295,129.5,147.0,148.2,1.2,8.20,7.51,6.91,0.60,8.51,10.02,10.02,0.00,113.8,100.0,91.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,7/30/03,"N42-26'52.1""","W121-14'11.7""",Usgs Gage,SR0130,211,941,7,30,2003,17.25,,,24.41,25.10,25.15,0.05,0.1287,128.7,147.0,148.2,1.2,8.20,7.51,6.91,0.60,8.55,10.02,10.02,0.00,113.6,100.0,91.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,7/30/03,"N42-26'52.1""","W121-14'11.7""",Usgs Gage,SR0130,211,941,7,30,2003,1835,,,24.40,25.10,25.15,0.05,0.1286,128.6,147.0,148.2,1.2,7.92,7.51,6.91,0.60,8.57,10.02,10.02,0.00,110.2,100.0,91.5,8.5,0.079,,,,,0.056,,,,,0.024,,,,,0.005,,,,,0.367,,,,,1.66,,,,,40.00,,,,,,,,,,,,,,,,,,,,
193,7/30/03,"N42-26'52.1""","W121-14'11.7""",Usgs Gage,SR0130,211,941,7,30,2003,1924,,,24.26,25.10,25.15,0.05,0.1289,128.9,147.0,148.2,1.2,7.63,7.51,6.91,0.60,8.58,10.02,10.02,0.00,105.5,100.0,91.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,7/30/03,"N42-26'52.1""","W121-14'11.7""",Usgs Gage,SR0130,211,941,7,30,2003,2025,,,23.98,25.10,25.15,0.05,0.1294,129.4,147.0,148.2,1.2,7.32,7.51,6.91,0.60,8.56,10.02,10.02,0.00,100.5,100.0,91.5,8.5,0.078,,,,,0.057,,,,,0.022,,,,,0.005,,,,,0.385,,,,,1.47,,,,,36.00,,,,,,,,,,,,,,,,,,,,
195,7/30/03,"N42-26'22.5""","W121-05'40.0""",S.F.Sprague @ Ivory pine rd.,SR0140,211,941,7,30,2003,1030,,,20.37,24.00,23.99,0.01,0.0885,88.5,147.0,150.3,3.3,8.36,7.40,6.90,0.50,7.61,10.02,9.89,0.13,107.5,100.0,92.8,7.2,0.068,,,,,0.043,,,,,0.017,,,,,0.005,,,,,0.218,,,,,0.25,,,,,1.00,,,,,,,,,,,,,,,,,,,,
196,7/30/03,"N42-26'22.5""","W121-05'40.0""",S.F.Sprague @ Ivory pine rd.,SR0140,211,941,7,30,2003,1447,,,25.91,24.00,23.99,0.01,0.0879,87.9,147.0,150.3,3.3,8.65,7.40,6.90,0.50,8.10,10.02,9.89,0.13,123.4,100.0,92.8,7.2,0.065,,,,,0.045,,,,,0.005,,,,,0.005,,,,,0.209,,,,,0.25,,,,,1.00,,,,,0.80,,,,,0.90,,,,,0.50,,,,,
197,7/30/03,"N42-29'07.2""","W121-05'40.7""",N.F.Sprague @Ivory pine rd.,SR0150,211,941,7,30,2003,1218,,,25.45,24.00,23.99,0.01,0.2012,201.2,147.0,150.3,3.3,8.64,7.40,6.90,0.50,8.05,10.02,9.89,0.13,123.3,100.0,92.8,7.2,0.127,,,,,0.087,,,,,0.019,,,,,0.005,,,,,0.634,,,,,3.42,,,,,8.00,,,,,,,,,,,,,,,,,,,,
198,7/30/03,"N42-29'07.2""","W121-05'40.7""",N.F.Sprague @Ivory pine rd.,SR0150,211,941,7,30,2003,1433,,,28.00,24.00,23.99,0.01,0.2042,204.2,147.0,150.3,3.3,8.69,7.40,6.90,0.50,8.12,10.02,9.89,0.13,128.5,100.0,92.8,7.2,0.152,,,,,0.087,,,,,0.072,,,,,0.016,,,,,1.240,,,,,4.11,,,,,34.00,,,,,3.20,,,,,6.90,,,,,3.12,,,,,
199,7/30/03,"N42-26'06.2""","W121-20'29.7""",Whiskey Ck,SR0200,211,941,7,30,2003,1034,,,19.56,25.10,25.15,0.05,0.1928,192.8,147.0,148.2,1.2,5.28,7.51,6.91,0.60,7.35,10.02,10.02,0.00,66.8,100.0,91.5,8.5,0.056,,,,,0.033,,,,,0.011,,,,,0.005,,,,,0.373,,,,,0.78,,,,,14.00,,,,,,,,,,,,,,,,,,,,
200,7/30/03,"N42-26'06.2""","W121-20'29.7""",Whiskey Ck,SR0200,211,941,7,30,2003,1445,,,26.97,25.10,25.15,0.05,0.2011,201.1,147.0,148.2,1.2,5.22,7.51,6.91,0.60,7.43,10.02,10.02,0.00,76.3,100.0,91.5,8.5,0.069,,,,,0.049,,,,,0.016,,,,,0.005,,,,,0.591,,,,,0.98,,,,,18.00,,,,,1.90,,,,,1.90,,,,,0.50,,,,,
201,7/30/03,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,211,941,7,30,2003,700,,,11.22,24.10,24.07,0.03,0.0568,56.8,147.0,148.1,1.1,9.20,7.28,7.08,0.20,7.64,10.02,10.12,0.10,97.2,100.0,96.7,3.3,0.055,,,,,0.044,,,,,0.012,,,,,0.018,,,,,0.129,,,,,0.25,,,,,1.80,,,,,,,,,,,,,,,,,,,,nutrient sample at 0615
202,7/30/03,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,211,941,7,30,2003,800,,,11.08,24.10,24.07,0.03,0.0566,56.6,147.0,148.1,1.1,9.28,7.28,7.08,0.20,7.69,10.02,10.12,0.10,97.8,100.0,96.7,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,7/30/03,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,211,941,7,30,2003,900,,,11.20,24.10,24.07,0.03,0.0563,56.3,147.0,148.1,1.1,9.26,7.28,7.08,0.20,7.75,10.02,10.12,0.10,97.8,100.0,96.7,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,7/30/03,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,211,941,7,30,2003,1000,,,11.57,24.10,24.07,0.03,0.0563,56.3,147.0,148.1,1.1,9.27,7.28,7.08,0.20,7.81,10.02,10.12,0.10,98.8,100.0,96.7,3.3,0.053,,,,,0.044,,,,,0.012,,,,,0.015,,,,,0.123,,,,,0.25,,,,,1.80,,,,,,,,,,,,,,,,,,,,
205,7/30/03,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,211,941,7,30,2003,1100,,,12.26,24.10,24.07,0.03,0.0567,56.7,147.0,148.1,1.1,9.12,7.28,7.08,0.20,7.88,10.02,10.12,0.10,98.7,100.0,96.7,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,7/30/03,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,211,941,7,30,2003,1200,,,13.21,24.10,24.07,0.03,0.0571,57.1,147.0,148.1,1.1,8.88,7.28,7.08,0.20,7.93,10.02,10.12,0.10,98.3,100.0,96.7,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,7/30/03,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,211,941,7,30,2003,1300,,,14.41,24.10,24.07,0.03,0.0577,57.7,147.0,148.1,1.1,8.63,7.28,7.08,0.20,8.00,10.02,10.12,0.10,98.0,100.0,96.7,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,7/30/03,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,211,941,7,30,2003,1400,,,15.71,24.10,24.07,0.03,0.0587,58.7,147.0,148.1,1.1,8.32,7.28,7.08,0.20,8.05,10.02,10.12,0.10,97.2,100.0,96.7,3.3,0.059,,,,,0.046,,,,,0.012,,,,,0.014,,,,,0.139,,,,,0.25,,,,,3.00,,,,,0.80,,,,,1.30,,,,,0.50,,,,,
209,7/30/03,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,211,941,7,30,2003,1500,,,16.49,24.10,24.07,0.03,0.0588,58.8,147.0,148.1,1.1,8.16,7.28,7.08,0.20,8.08,10.02,10.12,0.10,96.9,100.0,96.7,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,7/30/03,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,211,941,7,30,2003,1600,,,17.01,24.10,24.07,0.03,0.0593,59.3,147.0,148.1,1.1,8.02,7.28,7.08,0.20,8.07,10.02,10.12,0.10,96.3,100.0,96.7,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,7/30/03,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,211,941,7,30,2003,1700,,,17.24,24.10,24.07,0.03,0.0594,59.4,147.0,148.1,1.1,7.96,7.28,7.08,0.20,8.04,10.02,10.12,0.10,96.0,100.0,96.7,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,7/30/03,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,211,941,7,30,2003,1800,,,17.15,24.10,24.07,0.03,0.0598,59.8,147.0,148.1,1.1,7.96,7.28,7.08,0.20,8.00,10.02,10.12,0.10,95.8,100.0,96.7,3.3,0.059,,,,,0.047,,,,,0.005,,,,,0.013,,,,,0.146,,,,,0.25,,,,,2.40,,,,,,,,,,,,,,,,,,,,
213,7/30/03,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,211,941,7,30,2003,1900,,,16.81,24.10,24.07,0.03,0.0595,59.5,147.0,148.1,1.1,7.93,7.28,7.08,0.20,7.92,10.02,10.12,0.10,94.8,100.0,96.7,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,7/30/03,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,211,941,7,30,2003,2000,,,16.33,24.10,24.07,0.03,0.0595,59.5,147.0,148.1,1.1,7.99,7.28,7.08,0.20,7.83,10.02,10.12,0.10,94.6,100.0,96.7,3.3,0.060,,,,,0.047,,,,,0.012,,,,,0.014,,,,,0.151,,,,,0.25,,,,,3.00,,,,,,,,,,,,,,,,,,,,
215,10/13/04,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,287,1382,10,13,2004,1000,,,5.65,19.00,18.29,0.71,0.0521,52.1,147.0,149.8,2.8,10.74,7.71,7.85,0.14,8.76,10.06,10.13,0.07,98.7,100.0,100.9,0.9,0.051,,,,,0.043,,,,,0.005,,,,,0.029,,,,,0.050,,,,,0.25,,,,,1.00,,,,,,,,,,,,,,,,,,,,
216,10/13/04,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,287,1382,10,13,2004,1100,,,5.81,19.00,18.29,0.71,0.0518,51.8,147.0,149.8,2.8,10.77,7.71,7.85,0.14,8.61,10.06,10.13,0.07,99.3,100.0,100.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,10/13/04,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,287,1382,10,13,2004,1200,,,6.16,19.00,18.29,0.71,0.0517,51.7,147.0,149.8,2.8,10.65,7.71,7.85,0.14,8.52,10.06,10.13,0.07,99.1,100.0,100.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,10/13/04,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,287,1382,10,13,2004,1300,,,6.70,19.00,18.29,0.71,0.0517,51.7,147.0,149.8,2.8,10.49,7.71,7.85,0.14,8.33,10.06,10.13,0.07,99.0,100.0,100.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,10/13/04,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,287,1382,10,13,2004,1400,,,7.31,19.00,18.29,0.71,0.0520,52.0,147.0,149.8,2.8,10.43,7.71,7.85,0.14,8.23,10.06,10.13,0.07,99.9,100.0,100.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,10/13/04,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,287,1382,10,13,2004,1500,,,7.96,19.00,18.29,0.71,0.0526,52.6,147.0,149.8,2.8,10.27,7.71,7.85,0.14,8.11,10.06,10.13,0.07,99.9,100.0,100.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,10/13/04,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,287,1382,10,13,2004,1600,,,8.43,19.00,18.29,0.71,0.0530,53.0,147.0,149.8,2.8,10.11,7.71,7.85,0.14,8.03,10.06,10.13,0.07,99.6,100.0,100.9,0.9,0.053,,,,,0.045,,,,,0.005,,,,,0.020,,,,,0.050,,,,,0.25,,,,,1.50,,,,,3.20,,,,,0.05,,,,,1.00,,,,,
222,10/13/04,"N42-22'33.8""","W120-58'10.0""",SF Sprague @ Picnic Area,SR0050,287,1382,10,13,2004,850,,0.46,6.44,20.20,20.87,0.67,0.0923,92.3,147.0,148.2,1.2,9.99,8.04,7.95,0.09,7.72,10.06,10.09,0.03,93.8,100.0,98.0,2.0,0.028,,,,,0.023,,,,,0.005,,,,,0.005,,,,,0.117,,,,,0.78,,,,,0.60,,,,,,,,,,,,,,,,,,,,
223,10/13/04,"N42-22'33.8""","W120-58'10.0""",SF Sprague @ Picnic Area,SR0050,287,1382,10,13,2004,1031,,,7.11,20.20,20.87,0.67,0.0943,94.3,147.0,148.2,1.2,10.27,8.04,7.95,0.09,7.88,10.06,10.09,0.03,97.9,100.0,98.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,10/13/04,"N42-22'33.8""","W120-58'10.0""",SF Sprague @ Picnic Area,SR0050,287,1382,10,13,2004,1130,,,7.71,20.20,20.87,0.67,0.0937,93.7,147.0,148.2,1.2,10.26,8.04,7.95,0.09,7.92,10.06,10.09,0.03,99.2,100.0,98.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,10/13/04,"N42-22'33.8""","W120-58'10.0""",SF Sprague @ Picnic Area,SR0050,287,1382,10,13,2004,1230,,,8.40,20.20,20.87,0.67,0.0915,91.5,147.0,148.2,1.2,10.42,8.04,7.95,0.09,7.98,10.06,10.09,0.03,102.2,100.0,98.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,10/13/04,"N42-22'33.8""","W120-58'10.0""",SF Sprague @ Picnic Area,SR0050,287,1382,10,13,2004,1348,,,9.40,20.20,20.87,0.67,0.0916,91.6,147.0,148.2,1.2,10.18,8.04,7.95,0.09,8.03,10.06,10.09,0.03,102.6,100.0,98.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,10/13/04,"N42-22'33.8""","W120-58'10.0""",SF Sprague @ Picnic Area,SR0050,287,1382,10,13,2004,1435,,,10.06,20.20,20.87,0.67,0.0925,92.5,147.0,148.2,1.2,10.10,8.04,7.95,0.09,8.17,10.06,10.09,0.03,102.8,100.0,98.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,10/13/04,"N42-22'33.8""","W120-58'10.0""",SF Sprague @ Picnic Area,SR0050,287,1382,10,13,2004,1600,,,11.06,20.20,20.87,0.67,0.0910,91.0,147.0,148.2,1.2,9.43,8.04,7.95,0.09,8.25,10.06,10.09,0.03,98.8,100.0,98.0,2.0,0.033,,,,,0.026,,,,,0.005,,,,,0.005,,,,,0.133,,,,,0.68,,,,,1.40,,,,,0.05,,,,,2.40,,,,,0.50,,,,,
229,10/13/04,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,287,1382,10,13,2004,930,,,10.59,19.00,18.43,0.57,0.0990,99.0,147.0,146.0,1.0,8.67,8.03,7.99,0.04,8.20,10.05,9.79,0.26,89.8,100.0,98.6,1.4,0.050,0.053,0.003,5.825,pass,0.038,0.038,0.000,0.000,pass,0.010,0.012,0.002,18.182,pass,0.037,0.036,0.001,2.74,pass,0.187,0.133,0.054,33.750,pass,0.59,0.88,0.29,39.46,pass,5.60,6.20,0.60,10.17,pass,,,,,,,,,,,,,,,,
230,10/13/04,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,287,1382,10,13,2004,1031,,,11.34,19.00,18.43,0.57,0.0990,99.0,147.0,146.0,1.0,9.16,8.03,7.99,0.04,8.20,10.05,9.79,0.26,96.3,100.0,98.6,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,10/13/04,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,287,1382,10,13,2004,1104,,,11.89,19.00,18.43,0.57,0.0990,99.0,147.0,146.0,1.0,9.31,8.03,7.99,0.04,8.30,10.05,9.79,0.26,99.3,100.0,98.6,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,10/13/04,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,287,1382,10,13,2004,1154,,,12.62,19.00,18.43,0.57,0.0980,98.0,147.0,146.0,1.0,9.53,8.03,7.99,0.04,8.35,10.05,9.79,0.26,103.4,100.0,98.6,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,10/13/04,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,287,1382,10,13,2004,1258,,,13.54,19.00,18.43,0.57,0.0970,97.0,147.0,146.0,1.0,9.91,8.03,7.99,0.04,8.46,10.05,9.79,0.26,110.0,100.0,98.6,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,10/13/04,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,287,1382,10,13,2004,1340,,,14.12,19.00,18.43,0.57,0.0980,98.0,147.0,146.0,1.0,9.85,8.03,7.99,0.04,8.50,10.05,9.79,0.26,110.5,100.0,98.6,1.4,0.053,,,,,0.039,,,,,0.005,,,,,0.034,,,,,0.151,,,,,0.78,,,,,4.40,,,,,0.50,,,,,1.70,,,,,0.50,0.50,0.00,0.00,,
235,10/13/04,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,287,1382,10,13,2004,1457,,,14.64,19.00,18.43,0.57,0.0970,97.0,147.0,146.0,1.0,10.11,8.03,7.99,0.04,8.54,10.05,9.79,0.26,114.8,100.0,98.6,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,10/13/04,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,287,1382,10,13,2004,1558,,,14.77,19.00,18.43,0.57,0.0980,98.0,147.0,146.0,1.0,10.16,8.03,7.99,0.04,8.59,10.05,9.79,0.26,115.7,100.0,98.6,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,10/13/04,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,287,1382,10,13,2004,943,,,9.21,19.00,18.43,0.57,0.1430,143.0,147.0,146.0,1.0,7.97,8.03,7.99,0.04,8.06,10.05,9.79,0.26,79.8,100.0,98.6,1.4,0.058,0.057,0.001,1.739,pass,0.042,0.044,0.002,4.651,pass,0.005,0.005,0.000,0.000,pass,0.051,0.051,0.000,0.00,pass,0.272,0.219,0.053,21.589,pass,1.37,1.37,0.00,0.00,pass,2.20,2.20,0.00,0.00,pass,,,,,,,,,,,,,,,,
238,10/13/04,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,287,1382,10,13,2004,1040,,,9.92,19.00,18.43,0.57,0.1430,143.0,147.0,146.0,1.0,8.24,8.03,7.99,0.04,8.03,10.05,9.79,0.26,84.0,100.0,98.6,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,10/13/04,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,287,1382,10,13,2004,1114,,,10.46,19.00,18.43,0.57,0.1420,142.0,147.0,146.0,1.0,8.61,8.03,7.99,0.04,8.09,10.05,9.79,0.26,88.1,100.0,98.6,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,10/13/04,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,287,1382,10,13,2004,1203,,,11.42,19.00,18.43,0.57,0.1410,141.0,147.0,146.0,1.0,8.94,8.03,7.99,0.04,8.09,10.05,9.79,0.26,94.5,100.0,98.6,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,10/13/04,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,287,1382,10,13,2004,1306,,,12.58,19.00,18.43,0.57,0.1390,139.0,147.0,146.0,1.0,9.47,8.03,7.99,0.04,8.19,10.05,9.79,0.26,102.7,100.0,98.6,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,10/13/04,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,287,1382,10,13,2004,1400,,,13.54,19.00,18.43,0.57,0.1400,140.0,147.0,146.0,1.0,9.92,8.03,7.99,0.04,8.24,10.05,9.79,0.26,109.9,100.0,98.6,1.4,0.059,,,,,0.043,,,,,0.010,,,,,0.052,,,,,0.273,,,,,1.37,,,,,3.00,,,,,0.50,1.10,0.60,75.00,fail,3.20,2.30,0.90,32.73,fail,0.50,,,,,
243,10/13/04,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,287,1382,10,13,2004,1507,,,14.39,19.00,18.43,0.57,0.1380,138.0,147.0,146.0,1.0,10.22,8.03,7.99,0.04,8.35,10.05,9.79,0.26,115.3,100.0,98.6,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,10/13/04,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,287,1382,10,13,2004,1609,,,14.87,19.00,18.43,0.57,0.1390,139.0,147.0,146.0,1.0,10.54,8.03,7.99,0.04,8.43,10.05,9.79,0.26,120.2,100.0,98.6,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
